;meta[language=ru]
; id      |key(hex)|key(str)| text
;
; rename this file to mod<YOUR MODNAME>.speech.csv and
; add all strings for custom voicelines like the example line below.
;
; make sure the XXXX is the string id-space of the project and nnn is unique
; for every line.
;
;211XXXXnnn|||example voiceline text
;
2115984000|00000000||Агловаль
2115984001|00000000||Шъееназ
2115984002|00000000||Гюнтер о'Дим
2115984003|00000000||Геральт наконец смог одолеть Гюнтера о'Дима.<br/>Надеюсь эта новость успокоит дух Эсси, где бы он не находился.<br/>
2115984004|00000000||Геральт и Эсси по прозвищу Глазок впервые встретились в Бремервоорде.<br/>Несмотря на угрюмости и нетактичность Геральта, Эсси была очарована ведьмаком, но это не было взаимно.<br/>Геральт, Эсси и я некоторое время следовали одной дорогой, но затем разошлись.<br/>Спустя несколько лет Глазок умерла от оспы.<br/><br/>Недавние события побудили меня посетить могилу Эсси.<br/>Я решил, что ведьмаку стоит знать о случившемся, и позвал его, чтобы посетить могилу вместе.<br/>
2115984005|00000000||Оказалось, что судьба Глазок не была волей случая, но была вызвана злою волей господина Зеркало.<br/>
2115984006|00000000||Эсси Давен
2115984007|00000000||После их встречи в Новиграде Шъееназ сказала Геральту, где он может добыть одну из тех небесно-голубых жемчужин.<br/>
2115984008|00000000||Несколько лет назад герцог Агловаль нанял Геральта, чтобы тот убедил его любимую, русалку Шъееназ принести "маленькую жертву" чтобы заменить её русалочий хвост на человеческие ноги.<br/>После нескольких приключений и встречи с моей дорогой Эсси Дэвен, по прозвищу Глазок, Шъееназ наконец согласилась окончательно перейти на сушу, к её любимому Агловалю.<br/>
2115984009|00000000||Шъееназ и Агловаль
2115984010|00000000||MOD questgroup_sted Quests
2115984011|00000000||Найти небесно-голубую жемчужину.
2115984012|00000000||Найти небесно-голубую жемчужину.
2115984013|00000000||Следовать за Лютиком.
2115984014|00000000||Вернуться к Йеннифэр с жемчужиной.
2115984015|00000000||Отправиться на Скеллиге за помощью Йеннифэр.
2115984016|00000000||Победить Гюнтера о'Дима.
2115984017|00000000||Вернуться к дороге в Вызиму.
2115984018|00000000||Найти князя Агловаля и его пару Шъееназ в Новиграде.
2115984019|00000000||Геральт узнал о печальной судьбе Эсси, а позже обнаружил, что это Гюнтер о'Дим спровоцировал это.<br/>Чувство гнева и несправедливости наполнили Геральта, что побудило его обратиться за помощью к Йеннифэр.<br/>
2115984020|00000000||Вернувшись к Йеннифэр после того, как нашел жемчужину, Геральт был удивлен, увидев там Цири.<br/>Цири рассказала ему, что в детстве в храме Мелитэле она прочитала сборник стихов Эсси, которые наполнили её эмоциями.<br/>Тем временем Йеннифэр нашла способ зачаровать жемчужину так, чтобы помочь им победить демона.<br/>
2115984021|00000000||Несмотря на ревнивые чувства при упоминании Геральтом Глазка, Йеннифэр согласилась помочь ему.<br/>Она попросила его найти небесно-голубую жемчужину, подобную той, которую Геральт когда-то подарил Глазку.<br/>Для этого она посоветовала ему найти Агловаля, князя Бремервоорда, и его спутницу Шъееназ, русалку с волосами цвета морской волны, которая ради любви согласилась сменить свой русалочий хвост на ноги.<br/>
2115984022|00000000||Я ждал Геральта недалеко от Белого сада, чтобы показать ему особое для меня место.<br/>
2115984023|00000000||Жемчужина, заколдованная Йеннифэр, произвела желаемый эффект и позволила Геральту и Цири победить Гюнтера о'Дима и таким образом отомстить за Глазок.<br/>
2115984024|00000000||Шъееназ указала Геральту место, где он мог бы найти одну из таких жемчужин.<br/>
2115984025|00000000||Небольшая дань уважения Глазку
2115984026|00000000|item_name_sted_misc_sky_blue_pearl|Небесно-голубая жемчужина
2115984027|00000000|item_desc_sted_misc_sky_blue_pearl|Предмет, необходимый для выполнения задания Эсси Давен.
2115984028|00000000|dlc_name_sted|Небольшая дань уважения Глазку
2115984029|00000000|option_dlc_name_sted|МОД: Небольшая дань уважения Глазку
2115984030|00000000|content_name_dlc_sted|МОД: Небольшая дань уважения Глазку
;
2115984100|00000000||Хорошо, веди.
2115984101|00000000||Ты какой-то странный.
2115984102|00000000||Лютик?
2115984103|00000000||Что ты здесь делаешь? Так далеко от Новиграда.
2115984104|00000000||Привет, Геральт.
2115984105|00000000||Полагаю, ты здесь, чтобы завоевать очередное женское сердце?
2115984106|00000000||Не совсем…
2115984107|00000000||Да, это ради женщины.
2115984108|00000000||но не то, о чём ты думаешь.
2115984109|00000000||Ты меня заинтриговал, Лютик.
2115984110|00000000||Я бы хотел, чтобы ты сходил со мной в одно место, неподалёку отсюда.
2115984111|00000000||Я расскажу подробнее, когда мы придём.
2115984112|00000000||Это не похоже на тебя - просить сходить куда-то с тобой, видимо у тебя есть веская причина.
2115984113|00000000||Определённо, Геральт.
2115984114|00000000||Хорошо, веди.
2115984115|00000000||Идём.
;
2115984200|00000000||Видишь вдалеке Вызиму?
2115984201|00000000||Несколько лет назад там свирепствовала эпидемия оспы.
;
2115984210|00000000||Нет! Невозможно!
2115984211|00000000||Мы сделали хорошее дело.
2115984212|00000000||Однозначно.
;
2115984220|00000000||Теперь Глазок,
2115984221|00000000||Я надеюсь ты покоишься с миром.
2115984222|00000000||Определённо, Геральт.
2115984223|00000000||Теперь она знает, что тоже была для тебя важна.
2115984224|00000000||Я возвращаюсь на свой Путь.
2115984225|00000000||До встречи.
2115984226|00000000||До встречи, Цири.
;
2115984230|00000000||Я надеюсь, что теперь ты покоишься с миром, Эсси.
2115984231|00000000||Я постараюсь найти в своей памяти все воспоминания о тебе.
2115984232|00000000||Даже если ты ещё не всё о ней вспомнил,
2115984233|00000000||она знает что ты только что сделал для неё.
2115984234|00000000||Я возвращаюсь на свой Путь.
2115984235|00000000||До встречи.
2115984236|00000000||До встречи, Цири.
;
2115984300|00000000||Да, я помню.
2115984301|00000000||Прости, но я не помню.
2115984302|00000000||Вот.. Это здесь.
2115984303|00000000||Что здесь?
2115984304|00000000||Здесь покоится Эсси.
2115984305|00000000||Ты помнишь Глазок?
2115984306|00000000||Да, помню. Память о ней вернулась ко мне вскоре после амнезии.
2115984307|00000000||Я считал Глазок своей младшей сестрой.
2115984308|00000000||Она бежала за жизнью, в то время как смерть следовала за ней по пятам.
2115984309|00000000||Она была в Визиме во время эпидемии оспы. И болезнь забрала её.
2115984310|00000000||Я бы не мог заставить себя смотреть, как её тело сгорает на погребальном костре.
2115984311|00000000||Поэтому я похоронил её за городом, в тихом месте.
2115984312|00000000||Ты рассказываешь мне очень печальные известия.
2115984313|00000000||Я не смог ответить её взаимностью на её чувства. Но несомненно, она повлияла на меня.
2115984314|00000000||Она не заслужила такой ужасной участи.
2115984315|00000000||Прости, но я не помню. Видимо, это из-за моей амнезии.
2115984316|00000000||Мы встретились с Эсси несколько лет назад, когда мы с тобой были в Бремервоорде.
2115984317|00000000||У нее были искренние чувства к тебе, несмотря на то, что с твоей стороны все было иначе.
2115984318|00000000||Мы прошли недолгий путь вместе, затем наши дороги разошлись.
2115984319|00000000||Она хранила небесно-голубую жемчужину, которую ты ей подарил, и носила её как талисман на счастье.
2115984320|00000000||Я считал Глазок своей младшей сестрой.
2115984321|00000000||Она бежала за жизнью, в то время как смерть следовала за ней по пятам.
2115984322|00000000||Она была в Визиме во время эпидемии оспы. И болезнь забрала её.
2115984323|00000000||Я бы не мог заставить себя смотреть, как её тело сгорает на погребальном костре.
2115984324|00000000||Поэтому я похоронил её за городом, в тихом месте.
2115984325|00000000||Ты рассказываешь мне очень печальные известия.
2115984326|00000000||Я сожалею, что сказал ей, что моя небесно-голубая жемчужина принесёт ей удачу.
2115984327|00000000||Нет, Геральт.
2115984328|00000000||Она знала, что твои слова были небольщой жертвой, чтобы сделать её счастливее.
2115984329|00000000||И всё же именно твоя небесно-голубая жемчужина придала ей мужества встретиться лицом к лицу со своим самым большим страхом. Потому что часть тебя всегда сопровождала её.
2115984330|00000000||Как и её лютня, она держала её при себе до самого конца. И до сих пор носит в своём сердце.
2115984331|00000000||Иногда Эсси возвращается к жизни в моих снах, как будто ничего не произошло.
2115984332|00000000||Спасибо, Геральт, что пришёл со мной.
2115984333|00000000||У меня не хватило смелости пойти одному, и я чувствовал, что ты пройдешь мимо. Вот поэтому я ждал тебя недалеко отсюда.
2115984334|00000000||В такие моменты вместе мы становимся сильнее, даже если нам очень грустно.
2115984335|00000000||Мы скорбим в одиночестве, потому что мы одиноки, когда чувствуем грусть.
2115984336|00000000||Я возвращаюсь в Новиград.
2115984337|00000000||Ты пойдешь со мной?
2115984338|00000000||Чувства - не моя сильная сторона. Тем не менее, я чувствую, что мне необходимо задержаться здесь подольше.
2115984339|00000000||Я понимаю.
2115984340|00000000||Если там, где она сейчас, Глазок видит нас, то она наверняка рада, что ты здесь.
2115984341|00000000||Увидимся, Геральт.
;
2115984500|00000000||Ты за это заплатишь!
2115984501|00000000||Ты повлиял на судьбу Эсси из-за своих намерений?
2115984502|00000000||Ты! Здесь?
2115984503|00000000||Какой неделикатный способ, чтобы приветствовать знакомого.
2115984504|00000000||Ты имеешь какое-то отношение к тому, что случилось с Эсси?
2115984505|00000000||Я?
2115984506|00000000||Имел ли я когда-нибудь какое-либо отношение к чьей-то участи…
2115984507|00000000||Даже такое существо, как я, не может быть уверено в том, как развернутся события, если их предоставить самим себе.
2115984508|00000000||Эта бедная девушка могла бы определить другой путь для твоей судьбы.
2115984509|00000000||Это бы меня расстроило.
2115984510|00000000||А я не люблю расстраиваться.
2115984511|00000000||В такой ситуации,
2115984512|00000000||может случиться так, что я протяну руку помощи судьбе
2115984513|00000000||чтобы убедиться, что это не помешает моим намерениям…
2115984514|00000000||Ты за это заплатишь!
2115984515|00000000||Это вызов?
2115984516|00000000||Я это люблю.
2115984517|00000000||Но я отличаюсь от тех монстров, которых ты встречаешь в своих странствиях.
2115984518|00000000||Ты ничего не можешь сделать против меня.
2115984519|00000000||Я найду способ.
2115984520|00000000||Не утруждайся слишком сильно без необходимости… Мне ещё понадобятся твои услуги.
2115984521|00000000||Не переживай, мы ещё встретимся…
2115984522|00000000||Но только тогда, когда я этого захочу.
2115984523|00000000||Ты повлиял на судьбу Эсси из-за своих хитрых "планов"?
2115984524|00000000||Это просто побочный эффект.
2115984525|00000000||Я просто руководствуюсь своими интересами.
;
2115984550|00000000||Так чего же ты ждешь?
2115984551|00000000||Ты хочешь отомстить за этого барда или нет?
;
2115984560|00000000||Иди и найди эту жемчужину.
2115984561|00000000||Мне нужно кое-что подготовить перед отъездом.
;
2115984570|00000000||Дай мне минуту, и я буду в твоём распоряжении.
;
2115984580|00000000||Я не хочу рисковать и будить её.
2115984581|00000000||В противном случае, она будет в плохом настроении.
2115984582|00000000||Я подожду до утра.
;
2115984590|00000000||Я должен попросить у Йен совета о том, как избавить мир от этой мерзкой твари.
2115984591|00000000||Она должна быть в своих апартаментах на Скеллиге.
;
2115984600|00000000||Я встретил её в Бремервоорде.
2115984601|00000000||Лютик и Эсси долгое время были друзьями.
2115984602|00000000||Какой сюрприз!
2115984603|00000000||Ты пришёл как раз вовремя.
2115984604|00000000||Я собирала свои вещи для отъезда из Скеллиге.
2115984605|00000000||Прежде чем ты уедешь,
2115984606|00000000||Я хотел бы попросить тебя о помощи.
2115984607|00000000||О какого рода помощи?
2115984608|00000000||Помоги мне убить демона.
2115984609|00000000||Демона?
2115984610|00000000||Ты становишься амбициозным.
2115984611|00000000||Мне это нравится.
2115984612|00000000||Но откуда ты взял эту безумную идею?
2115984613|00000000||Этот демон убил дорогого нам с Лютиком друга,
2115984614|00000000||которую звали Эсси Давен.
2115984615|00000000||Я слышала о ней.
2115984616|00000000||Но я не знала, что вы были друзьями.
2115984617|00000000||Я встретил её, когда помогал князю Агловалю Бремервоордскому.
2115984618|00000000||Я подарил Эсси небесно-голубую жемчужину…
2115984619|00000000||Избавь меня, пожалуйста, от подробностей твоего знакомства с этим бардом.
2115984620|00000000||Хотя я и сильная чародейка, убить демона не под силу даже мне.
2115984621|00000000||Я предпочитаю развивать свои знания по другим направлениям, а не по истреблению демонов.
2115984622|00000000||Если ты понимаешь, что я имею в виду…
2115984623|00000000||Я не могу гарантировать, что найду способ убить демона.
2115984624|00000000||Однако я смогу придумать, как заставить его оставаться в стороне от причинения вреда кому-либо в течение нескольких столетий.
2115984625|00000000||Но для этого мне понадобится немного времени, чтобы изучить вопрос.
2115984626|00000000||Вероятно мне понадобятся некоторые древние книги.
2115984627|00000000||Чем я могу тебе помочь?
2115984628|00000000||Я немного знаю о демонах,
2115984629|00000000||но некромантия мне не чужда.
2115984630|00000000||Хотя я пока точно не знаю, как это сделать,
2115984631|00000000||Я думаю, что нам понадобится предмет, который связывал бы покойницу и тебя.
2115984632|00000000||Та жемчужина, которую ты дал ей, могла бы пригодиться…
2115984633|00000000||Я слышала, что князь Бремервоордский и его спутница Шъееназ,
2115984634|00000000||в настоящее время находятся в Новиграде в районе Храмового Острова.
2115984635|00000000||Мне кажется, что это могло бы стать зацепкой, чтобы узнать, как заполучить одну из тех жемчужин.
2115984636|00000000||Ну а пока что,
2115984637|00000000||Я узнаю, как помешать этому демону причинять вред.
2115984638|00000000||Я вернусь через несколько дней.
2115984639|00000000||Спасибо, Йен.
2115984640|00000000||Лютик и Эсси долго время были друзьями.
2115984641|00000000||Я не могу представить, чтобы Лютик был просто другом для девушки.
2115984642|00000000||Да, удивительно, но у него была настоящая братская любовь к ней.
;
2115984670|00000000||Йен здесь больше нет.
2115984671|00000000||Должно быть, она отправилась на поиски информации, чтобы помочь мне.
2115984672|00000000||Я должен отправиться за жемчужиной, которую она просила меня найти.
;
2115984680|00000000||Ночью у меня нет шансов найти Агловаля и Шъееназ.
2115984681|00000000||Уже поздно.
2115984682|00000000||Я должен дождаться рассвета, чтобы поискать Агловаля и Шъееназ.
2115984683|00000000||Агловалю и Шъееназ пришлось вернуться в свои апартаменты из-за позднего времени.
2115984684|00000000||Я должен подождать до утра.
2115984685|00000000||Шъееназ и Агловаль - не ночные совы.
2115984686|00000000||Я должен подождать до завтра, чтобы поискать их.
;
2115984690|00000000||Насколько я помню,
2115984691|00000000||У Шъееназ были волосы цвета морской волны.
2115984692|00000000||Это должно помочь мне узнать ее.
;
2115984700|00000000||Я следовал Пути.
2115984701|00000000||Это слишком длинная история
2115984702|00000000||Шъееназ.
2115984703|00000000||Князь.
2115984704|00000000||Геральт!
2115984705|00000000||Как ты поживал все эти годы?
2115984706|00000000||Скажем так, я следовал Пути.
2115984707|00000000||Чем обязаны твоему визиту.
2115984708|00000000||Я здесь из-за Эсси Давен.
2115984709|00000000||Бедная девочка…
2115984710|00000000||Я знаю, что случилось с ней.
2115984711|00000000||Да, она этого не заслуживала.
2115984712|00000000||Она была одаренной девочкой, которая знала, как сказать верные слова.
2115984713|00000000||И срабатывало так же хорошо как в её балладах, так и в моменты, скажем так… подходящие.
2115984714|00000000||Я испытал это на себе.
2115984715|00000000||То, что с ней произошло, не было случайностью.
2115984716|00000000||Древнее, злое, дьявольское существо вызвало это.
2115984717|00000000||Ужасно!
2115984718|00000000||Я не знал, как вернуть Эсси те чувства, которые она испытывала ко мне,
2115984719|00000000||но я по крайней мере попробую отомстить за неё.
2115984720|00000000||Для этого мне нужна небесно-голубая жемчужина, идентичная той, что я подарил Глазку.
2115984721|00000000||Это непросто.
2115984722|00000000||Они довольно редкие.
2115984723|00000000||Однако используя ведьмачье чутьё,
2115984724|00000000||должно быть, можно найти что-нибудь на побережье к северу отсюда.
2115984725|00000000||Но я думаю, что местные сирены не будут такими приветливыми, как мои сёстры-русалки из Бремервоорда.
2115984726|00000000||Это мне не помешает.
2115984727|00000000||Спасибо за помощь.
2115984728|00000000||Спасибо тебе за твой визит, Геральт.
2115984729|00000000||Не сомневаюсь, что у тебя всё получится.
2115984730|00000000||Скоро увидимся.
2115984731|00000000||Это была бы слишком длинная история, чтобы ее рассказывать.
;
2115984750|00000000||Отомсти за эту бедную девушку.
2115984751|00000000||Из вас получилась бы очень милая пара.
;
2115984760|00000000||Я уверен, что у тебя всё получится.
;
2115984770|00000000||Йен здесь больше нет.
2115984771|00000000||Должно быть она узнала, что у нас получилось.
2115984772|00000000||И покинула Скеллиге, как и планировала.
;
2115984790|00000000||У Йен, должно быть, было время, чтобы найти нужную ей информацию
2115984791|00000000||Я должен вернуться к ней.
2115984800|00000000||Это слишком опасно.
2115984801|00000000||Ты не знаешь, с чем собираешься сражаться.
2115984802|00000000||Цири?
2115984803|00000000||Йеннифэр сказала мне, о чём ты её попросил.
2115984804|00000000||И тогда я вспомнила маленький томик Эсси Давен в красивом переплете под названием "Голубая жемчужина".
2115984805|00000000||Я прочитала его в детстве, когда тренировалась с Йеннифэр в храме Мелитэле.
2115984806|00000000||Эта книга наполнила меня эмоциями,
2115984807|00000000||и теперь я понимаю почему.
2115984808|00000000||Я не хотела бы прерывать тебя.
2115984809|00000000||но знайте, что мои исследования принесли свои плоды.
2115984810|00000000||Моя интуиция была верна.
2115984811|00000000||Объект, связывающий вас с умершим, действительно пригодится.
2115984812|00000000||Как я и боялась,
2115984813|00000000||это не позволит тебе уничтожить эту тварь,
2115984814|00000000||но это поможет отправить его туда, откуда он пришел,
2115984815|00000000||и довольно на долго.
2115984816|00000000||У тебя есть одна из этих жемчужин?
2115984817|00000000||Тебе придется положить её на могилу своей подруги.
2115984818|00000000||Это вызовет и ослабит демона.
2115984819|00000000||Все, что вам затем нужно будет сделать, это использовать свои навыки в бою.
2115984820|00000000||"Вам"? Что ты имеешь в виду?
2115984821|00000000||Я иду с тобой.
2115984822|00000000||Я не знала Эсси Давен,
2115984823|00000000||но теперь я знаю, что скрывалось за этими утонченными балладами,
2115984824|00000000||И я сразу же захотела помочь тебе уничтожить этого демона.
2115984825|00000000||Это слишком опасно.
2115984826|00000000||Я иду один.
2115984827|00000000||Об этом не может быть и речи.
2115984828|00000000||Даже с ослабленным,
2115984829|00000000||лучше сражаться с ним вдвоём.
2115984830|00000000||Мне это не нравится, но, думаю, у меня нет выбора.
2115984831|00000000||Точно.
2115984832|00000000||Очень хорошо…
2115984833|00000000||Ты готова?
2115984834|00000000||Я была готова с той самой минуты, как пришла сюда.
2115984835|00000000||Тогда идём.
2115984836|00000000||Возвращайтесь ко мне невредимыми.
2115984837|00000000||Ты не знаешь, с чем хочешь сразиться.
2115984838|00000000||Я уже сталкивалась с некоторыми очень могущественными существами раньше.
;
2115984900|00000000||Здесь покоится Эсси.
2115984901|00000000||Я положу жемчужину на её могилу.
2115984902|00000000||Да, давай покончим с этим.
2115984903|00000000||Работает!
2115984904|00000000||Будь наготове.
2115984905|00000000||Но что за…
2115984906|00000000||В конце концов, похоже, что именно я принял решение о нашей следующей встрече.
2115984907|00000000||И она будет последней.
2115984908|00000000||Вижу, ты пришёл не один.
2115984909|00000000||Досадно…
2115984910|00000000||Я мог бы её использовать однажды.
2115984911|00000000||Но вы не оставили мне выбора, крома как убить вас двоих прямо сейчас.
2115984912|00000000||Это мы ещё посмотрим…
